,clean_review,cat_id
1781,If I tell Tom he will go to the police with it ,3
1782,If she wishes I delete you off tell me and I will,3
1783,Hello John this is Ryan E from underwriting  I am checking on your previous request LANUMKEY  Your new eSign documents are ready to be finished  They need to be done today so your request can be processed before the cutoff  If for any reason your docs do not pulling up just reapply over  Please view the documents here  aeyihygvbz com  NUMKEY    If you would not like to receive these future alerts you can reply End to stop to yourself from future messages ,3
1784,Mark I am Kora L  I wanted to follow up on your previous request  Your eSign documents are still ready to be finished  They must be done in order to process your request before the weekend  However if your docs are not displaying please start over  Kindly review your forms here  zmggrtrupm com  NUMKEY   If you would not like to receive these future notifications you can reply Stop to remove yourself ,3
1785,Hello Grecia this is Clint D  I am checking on your most recent submission  Your eSignDocs still need to be finished  If you can complete them today your request can be process before the weekend  If your docs do not pull up please reapply over  Please check your documents here  kznqdiqyiv com  NUMKEY    If you do not want to receive alerts in the future reply stop ,3
1786,    Your WhatsApp Business account is being registered on a new device n nDo not share this code with anyone n nYour WhatsApp Business code         n nrJbA XP K V,3
1787,Your Uber code NUMKEY  To keep your account secure never share this code ,3
1788,Your HUD code is NUMKEY  For the security of your account please do not share this code with anyone ,3
1789,How are you feeling today honey,3
1790,Hey ya  How is it going today for you  ,3
1791,It takes me a while to get ready for the shower,3
1792,otherwise get ready to goto jail,3
1793,com chats c  LGbNnFNJhl to launch our chat when you re ready to get,3
1794,If you re undecided on things like price or area that s ok  You can find homes based on how far you want to commute   http,0
1795,FSB Alert    A debit card item for $     NUMKEY,3
1796,The Circle Happy Wednesday  check out what we have in store for you today  backhand index pointing right  backhand index pointing right  http   Reply STOP to unsubscribe,0
1797,From C L Family The weekend has come and gone but we re holding down the fort   http   Reply STOP to unsubscribe,0
1798,CW  TGIF   folded hands  The shelves are full but it won t last   fire  broccoli  beaming face with smiling eyes  leaf fluttering in wind   http   Reply STOP to unsubscribe,0
1799,JAMES ORO NEW NEMESIS   AMOUR FRAMES JUST DROPPED   http LIMITED STOCK AVAILABLE  STOP to opt out,0
1800,U have done some things that I can snitch u out for,3
1801,The way you done me because I wouldn t do your scam,3
1802,I am done trusting any fucking buddy,3
1803,I am done calling your sorry ass,3
1804,Online Check Writer  Sms Verification Code  NUMKEY,3
1805,Verification Code is NUMKEY ,3
1806,Hiya are ya Jayden  it s Rylan   we matched on Ok Cupid last time I came down to hang with my mother but we didn t connect for drinks   im back here   a min if ya wanted to truly go out this time r ya down with that ,3
1807,Wassup r u Terry  this is Sylvie we texted on that dating app last time I came up to hang with my cousin but we never connected in person   im back in the area just a bit if you still want to really go out while I m here are you up to it ,3
1808,Ay is this Kamden  this is Janiyah    we msged on Coffee Meets Bagel last time I came up to chill with my mother but we never connected offline   im back in the area right now if ya wanted to actually meet up this time are ya available ,3
1809,hey are you Darian  this is Noa we txted on Badoo before when I went down to hang with my relatives but we never connected for drinks  im back in town for now if ya wanted   really meet up this time r ya around ,3
1810,Hello are you Colt  im Hailey we chatted on Match last time I came to chill with my grandma but we never met   dinner Im back in town for a min if ya want   really go out while I m here are ya available ,3
1811,You are the absolute loviest human being   You are my dream come true ,3
1812,I know our days weeks and years will be filled with our love joy and happiness  You are also my dream come true ,3
1813,Hay were are you,3
1814,Hay are you available,3
1815,Hi nThis is Victoria from CKP I m not sure if you got the line of credit you wanted but we lowered the requirements and rates are you still interested ,3
1816,Coinbase The BTC you just sent from your account is being delayed for security reasons  Check your email for details ,3
1817,NUMKEY USD is about to be deposited at the best possible rate in your bank  Contact us at NUMKEY to get in touch with us  Reply STOP to be removed,3
1818,Hi this is a reminder to contact us at NUMKEY to acquire the approved NUMKEY USD advance  Reply STOP to be removed,1
1819,Firehouse Subs Confirmation Code NUMKEY,3
1820,FINISHHUB Octavia Welcome  You will receive   msgs day  n nReply HELP for Help or STOP to cancel  Msg,3
1821,Dossier Perfumes Welcome  Msg   data rates may apply  Msg frequency is recurring  Reply HELP for help STOP to cancel ,0
1822,Hey Katie are you still interested in finding a health insurance policy ,1
1823,Hey Thank  Do you still need help finding health insurance  You may qualify for a PPO with no deductible   Joshua,1
1824,Hey Sarah this is Jahnathan again  Reaching out one last time did you still still need help with finding health insurance or should I close your file ,1
1825,If he ok  He hasn t call me yet     ,3
1826,He needs to call me asap its about mamas Joyce,3
1827,Hello how are you seen ya add r you available today,3
1828,r uh available,3
1829,    Your imo verification code is NUMKEY  nDO NOT share with anyone else to prevent account being compromised  nW EUe  Qadh,3
1830,    Your verification code for Humbee is NUMKEY  n su x g ytS ,3
1831,     Your verification code is NUMKEY  Please use this code to verify your mobile number on Betterhalf  n nDon t share this code with others  n Dso pnYNAS,3
1832,Honey please trust me I said I will get it today,3
1833,Hello I tried contacting   can I please get in touch with someone,3
1834,R u at home  Want some company,3
1835,R u ok please let me know if u can,3
1836,R u still looking for a vehicle,3
1837,R u on ur way back,3
1838,R u available  address plz,3
1839,Heya  Are you available early morning ,3
1840,Are you available for outcall ,3
1841,Are you two available   ,3
1842,Are u available for hhr incall,3
1843,Are  you available tomorrow  mid day,3
1844,Are you available now I m ocean springs   hr,3
1845,Are you available around NUMKEY  Hhr,3
1846,Are you available for private shows today,3
1847,Hey is Ann at home,3
1848,Hey bud  I ll be at home today around  ,3
1849,Hi Amanda r u avail ,3
1850,Hi what part of town are you in and what r ur rates ,3
1851,Hi daddy what time r you coming,3
1852, ReAdvsr  Isaiah you re eligible for this exclusive     dollar Cash App offer n n trx  txt com    c NUMKEY n n Text STOP to opt out ,0
1853,You have a new message at mySocialSecurity in the Message Center  Log in at http to read it ,3
1854,You have a new message from Integrated ONE  To read your message log into your online account and go to the Message Center http  ,3
1855,STACY LOT LOAN n nDear Dylan You have missed your pre approved loan offer of $Amorelli   n nPlease visit  bit ly  lLmOV  n nOpt out reply STOP,1
1856,Hello Lalita  This is George with Byzloan funding  I m just following up to see if you are you still looking for funding for Lalit Waton   nIf so What is the best email for you ,3
1857,WE SHOULD MATCH,3
1858,Aye if you need help picking up the mess I gotcha hommie,3
1859,Please i just need you to help me with some money  I don t have food to eat can you help me please   ,3
1860,When can I get you here need help badly get a hold of me,3
1861,My name is sharon Waldrop and I need help under ur program,3
1862,Hi there we need just a little more information for the attorneys to have what they need to help you  Please text back on this number or call us at           NUMKEY ,0
1863,Hi we called you from Vanlines Move regarding your recent moving request  Please call us back at  NUMKEY  Thank you ,0
1864,Hi ABRAM nAUTOPAY has received your Refinance request  To ensure the most savings we need to speak with you  Please call         NUMKEY ,3
1865,DAVE S MARKET DAILY SPECIALS        TO         r n r nTap to view specials  http Text STOP to opt out ,0
1866,Hi my name is AJ Miller with NFL TRANSPORT  If you are still looking for a reliable company to transport your vehicle please feel free to call me or text me at your earliest convenience  I will provide you with a quote and available pick up dates  My direct line is         NUMKEY  Hope to hear from you soon  Thank you in advance for your business  n,0
1867,Hey  AlertEQSU We are releasing NUMKEY in help fast as soon as you Text Rply OKAY to get access nReply Stop to Opt Out,3
1868,Final Reminder You can take the survey in English here http are receiving these texts as an applicant or associate of Adecco  Reply STOP to cancel ,3
1869,Hi Thalia Adecco Group here  This is the final reminder to complete your COVID    survey for your upcoming assignment  If you are no longer interested in this position please contact your recruiter or local branch  Thank you  n nYou are receiving these texts as an applicant or associate of Adecco  Reply STOP to cancel ,3
1870,E  BC is your Wallet Authentication Code,3
1871,Your Personal Capital security code is NUMKEY ,3
1872,Your NYS Emergency Rental Assistance Program  ERAP  security code is NUMKEY,3
1873,Loved  Although we re a couple of days late  we can still celebrate   ,3
1874,Even if it s for a couple days,3
1875,Hey Jerry  My name is Olivia  Are you interested in selling your property at NUMKEY King Carey Dr  If so I would like to make an offer today  Let me know please UNSUBSCRIBE  to unsubscribe ,0
1876,Hey Luciana  I recently just bought a property in the area would you be interested in selling yours at NUMKEY Las Ladera Dr  Reply STOP to unsubscribe ,0
1877,Your Freebee Verification Code NUMKEY,3
1878, Hotbit  Your SMS Code is NUMKEY ,3
1879,Your DolEx Security Code Is NUMKEY,3
1880,Your Grasshopper Confirmation Code is NUMKEY,3
1881,Your One Time Registration Code is NUMKEY ,3
1882,Your ShippingCart OTP Code is NUMKEY,3
1883,Your FloatMe Access Code is NUMKEY ,3
1884,Did your deposit go through ,3
1885,Did you guys go to Lily s birthday party,3
1886,Did u go offline or blocked me,3
1887,What happened to your Kings Island deal,3
1888,Jess at SFO Audrey this position is near by w  great salary  let me know by today if you re interested   jbsrch com a   WQSN Reply STOP to opt out,0
1889,Charrles lmk if you d be interested in working for this employer  I must know if you d like to start   srchnw com a UO A   Reply STOP to opt out,0
1890,Today s the day  Your Costco shipment is out for delivery with UPS  http,2
1891,Gemstone Gods Get $ out,0
1892,Brother I m scared did you leave me  ,3
1893,I m pullin up when I leave the barber shop,3
1894,I brought lev to do last to leave the tesla with me and piper http I m so scared lmao,0
1895,Hello  This is the Amazon Jobs Team contacting you about your job application  New shifts are available in your area across a variety of roles  Please log in to amazon force com and click  Schedule Your Shift  to choose your shift and start date  We hope you will join us ,3
1896,Wow nYou know me,3
1897,Hey you must don t know who this is,3
1898,Thank you DJ,3
1899,eciate if you have referrals  Thank you,3
1900,Tabatha your account has been updated  Continue earning the $ unsubscribe ,3
1901,Tabatha way to go  You reserved the    Towards Coca Cola Mini Fridge  Continue to the final step http Reply STOP or click rwdinfo co to unsubscribe ,3
1902,http  that way I can get a better u,3
1903,Get a way I got money,3
1904,HUGE ACE HARDWARE GLITCH http,0
1905,Build your Online eCommerce Store Today at http Reply  stop  to quit,0
1906,Mia S  says      NUMKEY  View the message http,3
1907,Rose R  says  Great Thank you for your prompt response   View the message http,3
1908,Jay Is Crushing Football n nGet NFL NBA Today For Less Than A Cheeseburger n nWin Today Or Nov  Free n n Yes We re Confident  n nhttp,0
1909,Your always in my constant thoughts   I love you and miss you so very very much ,3
1910,Baby you re offline sweetheart  I love you and miss you honey,3
1911,Hurry  Looking for a hot brunette  I m Ginna and I m ready for non string attached fun tonight http,0
1912,Glitch Deals and Price Errors   nhttp,0
1913,Receive your choice of ANY G gift from the finest menu in town w  any order n nBring the store to ur door fast   secure  n nCrazy specials nhi    org   KovVYnP,0
1914,Alert Due to your safe driving record you may be owed a NUMKEY refund due to your safe driving  Check now  fsbnyv com f ebcNUMKEY   bb e,3
1915,Just now seeing this   Leave me alone  don t want to talk to yu,3
1916,Just want to know how you are,3
1917,Where you at bro I told you to hurry up come get this because I was leaving where you at call me back,3
1918,You have any where in eat Thanksgiving this year if not you can come to mom s house after I get back from volunteering at the mission,3
1919,COINS LOGIN ALERT You are attempting to LOGIN to your Coins Account  Only use the code in the official Coins app website  CODE NUMKEY  Never share with anyone,3
1920,COINS ALERT You are attempting to send NUMKEY PHP to   caV butvQYekxtSZ   SyT mAzwk hvm  Use this code to confirm NUMKEY  Not you  Contact Coins support ,3
1921,Hi from realtor com  I was calling just now about your property inquiry for Peoria IL  When is a good time to reach you ,3
1922,Hello Farooque This is Amondo M with Colorado Medical Solutions  I just tried calling you in regards to your online inquiry about Medicare Neuropathy  When is the best time to reach you ,3
1923,Indiana Department of Workforce Development Reply with   to verify your account ,3
1924,Hello am Mary from bigo live chart,3
1925,Hello therehow are you doing  nI m Mary eben,3
1926,Hello It s Mary off the dating site  ,3
1927,Hello love I m Mary from fb date,3
1928,You free now babe ,3
1929,Hi babe  How are you  You free for a booking tonight ,3
1930,Just say it  Ok  I am reading it now,3
1931,It s not necessary  for a call  I really have nothing to say to you Dylan  Just hope your doing ok ,3
1932,Hey Marleau it s James I had reached out to you while back and sent you some quotes through text  It s enrollment time and I wanted to see if you had room in your schedule to discuss your options for next year  When would you be available ,3
1933,Hey Wesley its Emily I had sent you over some quotes while back  I haven t heard back from you hope all is well  Are you still in the market for health coverage  If so is there a date and time that would work for you to go over your options,1
1934, epaylinks Your card   NUMKEY  has a spent of USD     on NUMKEY        Current card balance USD     ,2
1935, PS      URYL Is Our Low Float Cloud Play w  Triple Digit Gain Potential  Full Report    http STOP   Opt Out,0
1936,See how clients can book online via your app http,0
1937,Hi are you from the online dating app,3
1938,Reminder Please complete today s HealthPass Survey  Thank you  n http STOP to opt out of future messages ,3
1939,Chidiebere your Afriex code is NUMKEY,3
1940,Happy Thanksgiving from CSL PLASMA LONGWOOD  We ve noticed you haven t been to donate at the center in a while and would love for you to come back  Right now our  NEW DONOR fees are unprecedented  You could earn $ stop,1
1941,Jeffrey you asked for funding offers from Fiona r n r nhttp HELP for help STOP to cancel  Msg freq varies  Msg Data rates may apply,3
1942,Rainbow Radio Dispatch Driver Status ReConfirmed r nDriver DAMORNI r ncar       r nCell   r nMake TOYOTA r nModel CAMRY r nColor BLACK r n,3
1943,Rainbow Radio Dispatch http,3
1944,Let me in,3
1945,Let me get some money,3
1946,Watch this clip it s really shocking comment what you think  Wait for a follow back smiling face with sunglasses   http,3
1947,palsm   god bless you forever,3
1948,god bless you beautful intelligent david becareful,3
1949,Dearproject manager directly recruits part time full time employees You can work from home Daily salary US$ I wB,0
1950,Connect   CRAZY CHEAP     n nhttp,0
1951,RAQUEL ILLESCAS File NUMKEY we can help get your ACE CASH EXPRESS resolved  We have flexible options that are expiring  Chat online now at www primerecoveryllc com or call         NUMKEY This is an attempt to collect a debt any information will be used for that purpose  Reply STOP to unsubscribe ,1
1952,CHRISTOPHER MARKS This is Prime Recovery LLC please contact us regarding CASH FACTORY USA Go To www primerecoveryllc com to LIVE CHAT or Call         NUMKEY use File NUMKEY This is an attempt to collect a debt any information will be used for that purpose  Reply STOP to unsubscribe ,1
1953,U are invited to participate in the upcoming     million U SDT free distribution event First come first served basis  Contact  wa me NUMKEY,0
1954,To repay new and old users     million U SDT distributed free of charge to users across the country who participate in this event  Contact  wa me NUMKEY,0
1955,Hi Peter  I m from realtor com and I just tried to reach you regarding your request to get pre qualified for a mortgage  When is the best time to give you a call so I can connect you to a local lender  Reply STOP to unsubscribe,3
1956,Hi This is Jen with RTOS  I just called you regarding your home search  Please give me a call back at         NUMKEY when you have time  Reply STOP to opt out ,3
1957,Hello  This is your child s teacher  AHTISHAM was absent from E    today   P  Gallego,3
1958,Google blocked someone with the password for mungyNUMKEY gmail com from signing into the account  Learn more google com signins,3
1959,i don t have them in paper she has yet to had them back at least while i ve been in class,3
1960,Is loyds phone back on yet,3
1961,yet get the fuck out of here  go back to where your from,3
1962,Hi Carlos  Happy Holidays  Silva Carlos A is still eligible for an unsecured LOC  May I email over the details for our year end programs ,1
1963,Tell jo call me,3
1964,Tell your mom I m trying to call her to get a sub I m just getting off,3
1965,I think we should wait until after the new year ,3
1966,I think Dartalyon trynna come,3
1967,I think you guys have the wrong numbers,3
1968,I think there is an online version too ,3
1969,I think so did you want me to pick a different option ,3
1970,I think ur laundry is done,3
1971,I think they gave her a bum Mac,3
1972,Oh dear I don t think I was prepared enough for this,3
1973,I think you can add money to the blue card you have,3
1974,I think it s because im on speaker,3
1975, SFC BOGO  FREE  Sequin Dusters  Use code FREEDUST on our Pink   Turquoise and Black   Turquoise Duster  Today ONLY    http STOP to opt out,0
1976,Hey Don t come up short NUMKEY s additional dollars is here  simply Text Rply OK to Learn More quick  Your Alert is V FB nReply Stop to Opt Out,0
1977,Hi Don t come up short this month new assistance is here  just ReplyBack Yes learn more now  Your Code   JKA  nReply Stop to Opt Out,0
1978,You better pay the fucking money to get out of this shiitt   I have my Squad boys ready just waiting for my call to put the plan into action and kidnap each of your relatives  ,3
1979,I m on the way    minutes,3
1980,Hey James I m about    minutes away,3
1981,Hi I have just seen your website are the puppies still available and where are they located ,3
1982,Hi Murby I am interested in your listing for the puppy  Is it still available ,3
1983,Hi this is Kylah with Ikos  Is your place still available for rent ,3
1984,Yo call me when you get to Ray house,3
1985,Well if you get the balls to call me great if not so long ,3
1986,Goodmorning how you can you call me when you get a chance thanks,3
1987,ok     who s this,3
1988,Wait who s gay ,3
1989,Get back with me ok ,3
1990,Hi Taylor Shea are you available for incall or outcalll  ,3
1991,Hi there  Where is your incall today ,3
1992,Pls call me is urgent,3
1993,Pls answer me,3
1994,Hello I have a question regarding my order,3
1995,Hello there I found you in massage republic,3
1996,Hello my brother why are you not on Wassup again and I called you d,3
1997,Hello I don t have an IRA can you just send me a cashier s check ,3
1998,We are LIVE NOW on Facebook YouTube and Global Revival  n nJoin us http,0
1999,Your show begins in    minutes  Tune in to The Flintstones on MeTV at    am  Thanks for using MeTV s Remind Me service,3
2000,Hi   The quote for shipping your NUMKEY   NISSAN   MAXIMA is  NUMKEY  Elite Auto Shipping   NUMKEY  Please Text back  yes no if interested   ,0
2001,Hello  The price for shipping your NUMKEY   Ford   Transit Connect is  NUMKEY  Elite Auto Shipping   NUMKEY  Please reply if interested ,0
2002,Nexxt Sysco Metro New York is hiring CDL A Drivers in Elizabeth NJ  Join us on      at the Residence Inn by Marriott Newark Intl Airport  Apply http STOP to end messages ,0
2003,I understand it s not easy for you but you know I can always like call taxis don t most of the time when I need to talk to you later how the call for yourself if not don t bother you don t have to,3
2004,I hate to bother on a day like this but I need to know if you would apply to this package handlers job     u jobqe co r chHlp  ,0
2005,http we have this  Does anyone know if it s any good ,3
2006,What s up do you know anyone that wants X,3
2007,Lord is my shepherd Psalm    nBeat the rush   slow shipping nGet     Off   Free shipping  nCode LORD nhttp to Stop,0
2008,Hey   I d like to use Step  It is a free bank account and Visa card designed for teens  nCreate your own adult account to unlock my Step Card  http,1
2009,Hey Amy I just tried calling you back about your health insurance inquiry  Are you looking for coverage for just you or your family  Reply STOP to opt out ,1
2010,It s Alise at HealthExchangeUSA  I just tried to call you had a few quick questions about the health coverage options you requested  Can you please call back at this number  You can also check some of our online options here quote io health D DNUMKEYB FAEBA Reply STOP to unsubscribe,3
2011,    off EXPIRES NOW  Click http for more info on our lowest sales ever  xoxo Bossladies Mindset,0
2012, megaphone You asked I answered      off EXTENDED Black Friday SALE  Ends Soon  Click http xoxo Bossladies Mindset,0
2013, mx claus medium skin tone Tis the season  Black Friday SALE Extended   Shop our lowest prices of the year    face screaming in fear  Click http xoxo Bossladies Mindset,0
2014,The textPlus Access Code is NUMKEY,3
2015, GeeGee  The Verification Code is  NUMKEY ,3
2016,Jezaleigh I can t find u,3
2017,I am just asking but why did u create this chat ,3
2018,Maybe I will pick u up maybe not,3
2019,I got a phat sak u up,3
2020,I want so badly to kiss u and hug u,3
2021,I was wit u at      that night,3
2022,I texted u on WhatsApp but it didn t go through,3
2023,I text u for the ps   Are y in sy ,3
2024,I hope u have a good night slightly smiling face ,3
2025,I am ready mate waiting for u,3
2026,I wanted to see if u are ok   ,3
2027,I am bringing u money be there in   mins,3
2028,I was the one u sent me a message,3
2029,I cant hear u that well,3
2030,I thought u were coming back,3
2031,Y ain t I herd from u,3
2032,I need some dick      when can u give it to me,3
2033,I wont disturded u anymore ,3
2034,I seeen u called me a lot of times,3
2035,I was given your tel no to call u,3
2036,Dear Queen Beeson nYou have been outbid   Go Stainless    Current price is $ http,3
2037, I can see if montana wants to come with me if we need more people,3
2038,Hi African grey for sale,3
2039,Hi good Afternoon how much you asking for the house for sale,3
2040, HB  Huobi  Withdrawal verification code NUMKEY  You are withdrawing NUMKEY btc from     ckves  ,3
2041, Poolin Your verification code is NUMKEY  You are modifying address ,3
2042,Hello  Are you on the hunt for best classified site in your city for your escortte business  nif yes   royalli ster  com    search on google without space  is a best posting site for you ,0
2043,welcome to    royalli ster  com    search on google without space  nwe assure to provide you with business opportunities that can boost your customer base   npost your title body ,0
2044, OKCoin  Your Okcoin account was just signed in from an unknown device  PC  ,3
2045, OKCoin  Your account history record is ready  Log in to download it ,3
2046,Oh it s okay,3
2047,  I ll be there by okay,3
2048,Go to Whatsapp I do have that on this phone,3
2049, escorts  I inform you that I have several reports of your phone nu,3
2050,Hello  if ur in the Falling Waters area lets talk in snpchat nightly being,3
2051,hiii  if ur in the Waukesha area lets  talk in snap violdp,3
2052,Hi   if ur at the Dallas area txt me at snap nightly being,3
2053,Starbuds r nNUMKEY N Logan St r n        NUMKEY r n r n g    th r n$ text,3
2054,Please call started moving today,3
2055,Sorry we had bad connection  Please call me tomorrow ,3
2056,Please call me right back theron,3
2057,Hiya Lisa thank you for Ur Application  In Order to Process  Check here    ajh k z com Fdurjg  Sms stop to Stop ,3
2058,Hiya Shannon Thank u for Your Inquire In Order to Validate  go over    ztl uqi net IzHwpr  Sms end to finish ,3
2059,Your Trade Hounds temporary verification code is NUMKEY  This code will expire in    hours  Thanks ,3
2060,Your Account verification code is NUMKEY  This OTP expires in   day ,3
2061,This is GoDaddy with your verification code NUMKEY ,3
2062,Mark Your Mustakbil com verification code is NUMKEY   n n www mustakbil com  NUMKEY,3
2063,Humanity   Slow your aging   Your verification code is NUMKEY,3
2064,You are about to buy or sell cryptocurrency on paybis com  Your verification code is NUMKEY,3
2065,Your verification code is NUMKEY  nPlease enter the code to log in to your account ,3
2066,Your HoneyBadger verification code is NUMKEY  n nDon t have a Wallet Q,3
2067,Your Amazon Web Services  AWS  verification code is NUMKEY,3
2068,Your verification code is NUMKEY  This code expires in five minutes ,3
2069,Your Advance Auto Parts phone verification code is NUMKEY,3
2070,Your personal verification code to activate your Minnow account is NUMKEY,3
2071,Welcome to LucidID  Your phone number verification code is NUMKEY,3
2072,Your FOX Sports Super   verification code is NUMKEY,3
2073,Your Agora verification code is NUMKEY and is valid for   minute ,3
2074,Your Mailchimp Two Factor Auth verification code is NUMKEY,3
2075,Could I please get an update on order  NUMKEY and a tracking number please,3
2076,Gift yourself fitness this year for just    cents with code GIFT at CrunchEastColonial com  Starting at $ opt out,0
2077,Grow your booty  Join for   cent and get the rest of the month FREE using code BOOTY at Crunch com  Starts at $ opt out,0
2078,Sleep Wrld Take     OFF SITEWIDE for   hour only    n nUSE CODE Spooky   http,0
2079,Order executed Buy NUMKEY BBVA        Limit DAY on       NUMKEY NUMKEY,3
2080,tobevl  nPasscode NUMKEY,3
2081,Here is your Rent A Center security code  NUMKEY,3
2082,Here is your Libby verification code        ,3
2083,Hi Lacy your Albert sign in code is NUMKEY  Reminder we ll never call you to ask for this code  n nGKiLz VsMd ,3
2084,From SoFi nReminder SoFi will never ask for your code on a call not initiated by you nOne Time Code NUMKEY,3
2085,REMINDER This order contains alcohol  Before handoff follow instructions in your Dasher app to verify the customer s identity by ensuring the customer you meet in person is the same person shown in the photo in your Dasher app ,3
2086,How do I connect t with you to place an order,3
2087,Your NAB secret code is NUMKEY  Do not provide this to anyone even NAB ,3
2088,New Coupons and  Promo Codes  nhttp,0
2089,New Coupon   Promo Codes Released  nhttp,0
2090,Hello I still haven t received any kind of code from any text messages,3
2091,Luno   Code NUMKEY nDo not share this confirmation code with anyone  n www luno com  NUMKEY,3
2092,Code NUMKEY  NEVER share this code with anyone ,3
2093,Hey  I ve been using Cash App to send money and spend using the Cash Card  Try it using my code and you ll get $ http,0
2094,Hey  I ve been using Klover to get free cash advances  Try it using my code to get up to $ advance http,0
2095,Have you seen Cash App  Try it using my code and we ll each get    ,0
2096,Transfer NUMKEY    USD confirmation code is NUMKEY  Sincerely Paxum Inc team ,3
2097,Use code NUMKEY to confirm your Taptap Send account,3
2098,Activation code NUMKEY  Use the code to confirm your mobile number on JustKiss,3
2099,Thank you for using expressPay  Please enter the activation code NUMKEY to complete your request  DO NOT SHARE THIS CODE WITH ANYONE ,3
2100, Wan Ba Your code is NUMKEY ,3
2101,Take home     dollars for a   mins Service Test text your ZIP Code to         NUMKEY to put in for it ,0
2102,Your WhatsApp code         n nYou can also tap on this link to verify your phone v whatsapp com NUMKEY n nDon t share this code with others,3
2103,Telegram code NUMKEY n nYou can also tap on this link to log in nhttp,3
2104,    NUMKEY is your Facebook code nH  Q Fsn Sr,3
2105,To select a new PIN for your card ending with NUMKEY enter Westpac Protect SMS Code NUMKEY  Unexpected message  Call NUMKEY        ,3
2106,Do not share this code  Enter SMS Code NUMKEY to provide email jianling       l com  Unexpected message  Call NUMKEY         ,3
2107,Enter your one time verification code NUMKEY to activate Google Pay for your Wise card  It will expire in    minutes ,3
2108,Hi Ernest  It s time to renew XOOM SYNDICATE LLC  KY  with Inc Authority  Get started now at http   Use access code f  f  ,3
2109,Snapchat code NUMKEY  Do not share it or use it elsewhere ,3
2110,NUMKEY is your code  Never share this code with anyone  Only use it on wise com or our app ,3
2111,NEXT     ORDERS of the $ Matthew,0
2112,Your Bakkt verification code is NUMKEY  Only enter this code in the Bakkt app or site  We will never ask for this code via chat phone email or other means ,3
2113,Your Lugg code is NUMKEY  Please enter this code in the app to verify your phone number with us ,3
2114, PingPong CodeNUMKEY will expire in    minutes ,3
2115,NUMKEY is your one time verification code for linking your phone to your CanPay account  This code will expire in    minutes ,3
2116,Your ID Experts MyIDCare Verification Passcode is NUMKEY  This code will expire in    minutes ,3
2117, KuCoin Futures  Liquidation alert Please note that the liquidation is triggered in your SHIB Perpetual USDT positions  Authentication code  CC IE  D  The code is valid for    hours you can use the code to verify the SMS via KuCoin Official Media Verification  ,3
2118,Stores in your locality are currently in need of part time workers at     Dollar weekly  text your ZIP Code to         NUMKEY  to get a Confirmation Link from  Walmart Recruitment Server,0
2119,Customers Service Test needed by WALMART at     Dollar weekly pay  text your ZIP Code to          NUMKEY to receive a Confirmation Link,0
2120,Can you please try the card at the store ,3
2121,Can you please cancel my withdrawal on my account ,3
2122,Can you please d nSay your prayers for Jessica,3
2123,Can you bring me the ash tray please,3
2124,Can you please send me $ bills,3
2125,Can you set call NUMKEY up for a tow please,3
2126,Can i have your first and last name please,3
2127,Can u take the chicken out please uncle,3
2128,Can you get a Uber for me please  ,3
2129,Can you please t as ke me off this group text,3
2130,Can u please call me back,3
2131,Hi Sean  Please go here to continue your application  Thank you  http,1
2132,Your One Time Verification code for  nd Line app is NUMKEY ,3
2133,Girly Thingz by Key LLC      off the entire app from now until   pm EST  Use code SAGSEASON at checkout   n nText STOP to end,0
2134,Fig Loans  Hi Chase this is Eve Fig  Refer and earn $ communication ,1
2135,Get your favorite products delivered to your door  n nAny choice exotic G gift free from SDs best voted menu w  any order n nCrazy deals nqualitypot co  aNZcDGkG,0
2136,Weee  Dear customer your order is delivered  Please click here http to check your invoice through our App or start a return  Reply  S    to unsubscribe ,2
2137,Elijah is approaching with your order from Ninja Japanese Express  If you have to meet your Dasher face to face please wear a mask as a safety precaution ,2
2138, Alibaba Group Your verification code for validation is NUMKEY ,3
2139,SCRUFF validation code NUMKEY,3
2140,Your Marco Polo code is NUMKEY,3
2141,Your Figure two factor code is fyew q ,3
2142,Your OWNR affirmation code is NUMKEY,3
2143,Your Equity activation code is UKOKIMGL,3
2144,Your Verification code is   NUMKEY,3
2145,Your Apple Pay activation code is NUMKEY,3
2146,Your Spot On code is NUMKEY,3
2147,Your FTX US code is NUMKEY ,3
2148,Your Her security code is NUMKEY ,3
2149, GLAM  Your code is  NUMKEY    n,3
2150,Your Level login code is NUMKEY,3
2151,Your textPlus access code is NUMKEY,3
2152,Your Wickr Me confirmation code is NUMKEY,3
2153,Your SD code     NUMKEY,3
2154,Hi  Your Everclear code is NUMKEY,3
2155,Your RTA CLE code is    ,3
2156,Your secure Buildium access code is NUMKEY,3
2157,Your code to verify your Weebly account is NUMKEY,3
2158,Your Point Pickup Driver code is NUMKEY,3
2159,Your Viber code NUMKEY nGetting this message by mistake  nhttp,3
2160,Your Wi Fi Access code is NUMKEY,3
2161,Your code is NUMKEY  Thank you ,3
2162,Your BingoMania validation code is NUMKEY,3
2163,Your Flyp registration code is NUMKEY,3
2164,Your PingID authentication code is NUMKEY,3
2165,Most likely you qualify to get local grants  money you will never have to pay it back  Request here http,0
2166,Twum Barimah Antwi Finish your hotspot order  http required  Finish your iHub Hotspot Order  You have completed step         Location Confirmed  Resume Now  n n         nThis a message from iHub Global nDo not reply to this message nReply STOP to opt out,3
2167,Your Tinder code is NUMKEY Don t share  tinder com  NUMKEY,3
